#{"t_start": 1763042785.9011474, "env_id": "None"}
r,l,t
-26.3,23,56.193573
-16.5,85,56.284213
-30.4,94,56.382268
-20.5,25,56.411381
-15.1,81,56.490956
-18.9,49,56.539831
-27.5,135,56.67845
-2.8,18,56.699982
-22.8,38,56.737157
-26.2,112,56.846487
-11.4,64,56.916535
-2.9,69,56.988584
-18.2,12,57.002062
-26.2,52,57.06015
3.5,115,57.185321
-25.1,51,57.240295
-9.9,19,57.259302
-21.7,97,57.353912
-16.6,36,57.390466
-29.1,91,57.484633
-26.5,45,57.534961
-0.0,60,57.60062
5.7,33,57.633662
-18.4,14,57.651065
-24.8,78,57.734492
-28.1,21,57.754607
-9.8,28,57.785929
-24.4,74,57.868232
-9.2,122,57.997278
-29.5,55,58.052921
-14.5,25,58.079347
-24.1,41,58.126449
-29.8,108,58.244058
-28.1,61,58.308828
-8.7,87,58.407077
8.7,43,58.452423
-15.2,42,58.502399
-30.6,36,58.538904
-16.9,69,58.620443
-7.9,39,58.663254
-3.3,13,58.677555
2.0,40,58.720457
-11.0,40,58.762189
-12.5,25,58.790502
-27.0,60,58.854831
-16.6,76,58.933128
0.8,72,59.001111
-18.3,23,59.026034
-6.0,30,59.056401
-0.6,16,59.072819
-3.9,19,59.089001
2.4,26,59.11712
-22.4,14,59.131112
-18.7,27,59.160848
-20.9,69,59.236351
-23.7,37,59.280732
-21.3,33,59.318305
-6.6,16,59.332829
-5.6,26,59.359838
-18.1,21,59.385816
-16.7,47,59.434025
-0.7,277,59.740157
-16.8,18,59.758941
-8.6,16,59.775415
-16.9,29,59.805474
-4.6,36,59.844051
-10.0,90,59.943737
-22.3,63,60.011595
-12.2,52,60.075021
-21.5,15,60.090519
-19.0,80,60.176874
-15.6,26,60.204909
-21.3,53,60.259163
13.7,113,60.375389
-2.0,60,60.434244
-10.5,25,60.463237
-1.8,58,60.521201
-28.1,61,60.581764
-20.8,18,60.604773
-12.8,18,60.621517
-4.1,21,60.65097
-27.6,26,60.67545
-6.5,65,60.743688
-33.6,106,60.88816
-21.6,26,60.919093
-31.0,20,60.944263
-28.4,74,61.034525
-12.4,14,61.049667
-28.8,18,61.071356
-20.3,43,61.116458
-26.8,18,61.136954
-14.8,58,61.209232
-35.9,99,61.336077
-16.1,21,61.36274
-18.2,52,61.430313
-19.9,19,61.4467
-16.4,14,61.462888
-33.2,122,61.595111
-19.7,17,61.620372
-14.6,36,61.655537
-15.9,19,61.672855
-0.5,75,61.752718
-19.2,22,61.776968
3.2,28,61.811573
-25.0,20,61.833426
5.1,39,61.875182
-5.0,20,61.902652
-4.6,66,61.975528
-18.3,63,62.043445
-15.0,40,62.08346
-31.5,75,62.162913
-6.1,71,62.242581
-4.4,14,62.260662
-10.6,86,62.343821
-16.0,30,62.378411
2.3,107,62.486881
-5.6,46,62.538465
-17.9,19,62.558621
-8.4,74,62.64355
-21.4,24,62.670165
-13.7,97,62.775617
-17.2,82,62.865521
-24.1,41,62.91351
-12.2,52,62.971289
-27.7,57,63.046927
-19.0,40,63.097708
9.0,30,63.136529
-18.3,23,63.166103
-0.3,23,63.193049
-7.2,42,63.251909
14.8,42,63.310602
-14.1,21,63.342556
-19.2,142,63.503675
-23.2,122,63.643611
-12.7,87,63.736081
-14.4,74,63.83223
-31.3,113,63.95442
-25.6,66,64.031262
-29.5,55,64.084613
-2.8,18,64.107497
-13.9,49,64.155232
-7.0,20,64.180204
-21.8,48,64.231369
-20.7,87,64.32543
-32.7,107,64.459593
-17.1,131,64.595192
-25.3,33,64.633693
-24.7,67,64.709685
-23.6,26,64.743724
-17.1,51,64.812806
-20.5,25,64.850073
-5.1,11,64.861071
-15.0,40,64.903549
-16.9,79,64.984343
-29.3,93,65.091629
-31.0,80,65.17158
7.3,17,65.188967
-5.7,27,65.216429
-10.9,29,65.249755
-25.4,44,65.294982
-18.3,23,65.322773
-0.6,16,65.338995
-6.4,14,65.354543
-15.0,40,65.398498
-17.0,20,65.42063
-11.3,13,65.438401
-29.2,82,65.529829
-21.3,33,65.564743
-22.5,25,65.591495
-26.2,32,65.622726
8.5,25,65.654168
-29.7,57,65.720959
-20.2,12,65.735184
-21.2,22,65.758338
-27.4,64,65.821557
-9.8,48,65.868527
-20.7,27,65.897175
1.5,115,66.007594
-9.5,15,66.024141
-34.3,83,66.104755
-20.4,34,66.149255
-24.4,34,66.182232
-14.3,23,66.213135
-28.4,34,66.254963
-15.6,36,66.291052
-10.8,38,66.326966
-9.1,71,66.402069
-16.1,81,66.493611
0.1,59,66.552745
-5.2,22,66.57528
-15.0,60,66.636238
-21.2,82,66.720192
-29.0,40,66.759593
-25.2,82,66.840963
-7.5,35,66.878039
-32.4,94,66.971383
-25.9,119,67.092062
-7.9,149,67.247102
-1.9,19,67.26523
-25.1,51,67.320274
-29.9,59,67.381403
-8.5,85,67.463836
-22.1,21,67.488985
-13.7,17,67.510623
6.3,27,67.537673
-15.5,35,67.582441
-31.4,84,67.671802
-14.7,67,67.746984
-17.8,28,67.779563
-23.3,33,67.810492
-15.2,22,67.83879
-19.5,15,67.856216
0.6,94,67.96759
-20.5,25,67.998186
-2.3,23,68.025895
-22.9,69,68.098317
-7.3,53,68.16189
2.0,60,68.2231
-21.8,48,68.278022
-17.9,19,68.299261
-20.6,36,68.336366
-10.8,38,68.378499
-17.8,28,68.408021
-25.9,39,68.446674
-28.2,72,68.520704
-13.1,161,68.705023
-24.4,54,68.76307
-22.3,23,68.793084
-23.8,28,68.821581
-26.9,49,68.881725
-24.2,112,69.000721
-11.6,66,69.07383
-20.2,52,69.128993
-25.0,20,69.151995
-25.1,71,69.230103
-21.7,37,69.276294
-30.6,36,69.313479
-11.9,39,69.35477
-30.7,87,69.451475
-15.7,17,69.467267
-25.8,28,69.495571
-35.5,115,69.630506
-9.8,68,69.709362
-24.1,41,69.754608
-16.8,38,69.798234
-9.4,54,69.860724
-32.2,32,69.894701
-27.9,39,69.937993
-18.3,23,69.964724
-17.2,22,69.985945
-30.5,45,70.043561
-2.0,20,70.063588
-21.2,22,70.090185
-19.6,66,70.163207
-20.0,10,70.17193
-8.9,69,70.25054
-22.9,69,70.331382
-8.3,63,70.401483
-45.6,166,70.60062
-18.3,43,70.653833
-27.0,60,70.717204
-26.1,21,70.741554
-14.1,41,70.788402
-22.6,16,70.806858
-30.8,138,70.96468
-26.6,36,71.009053
-30.6,36,71.052434
-7.4,44,71.109372
-2.8,18,71.130057
-13.7,37,71.173111
-18.8,18,71.194801
-27.0,60,71.272564
-10.2,202,71.512747
-28.7,47,71.576585
-17.5,35,71.616035
0.0,20,71.640727
-6.1,21,71.662334
-25.8,48,71.727055
-6.3,83,71.830553
-7.7,17,71.85144
-8.4,34,71.8931
-4.2,12,71.907365
-8.1,21,71.930236
-14.6,36,71.970565
-1.3,83,72.06911
-20.4,34,72.105467
-24.9,129,72.255524
-24.3,43,72.304772
-15.3,33,72.34219
-5.6,46,72.4001
-21.1,91,72.51771
-10.2,32,72.555558
-16.8,38,72.597859
-23.7,37,72.642454
-0.8,88,72.751061
-25.0,80,72.852841
-18.7,27,72.884875
1.0,20,72.90693
-8.0,30,72.94311
-17.5,15,72.956311
-19.3,33,72.996088
1.4,46,73.045667
-24.8,58,73.123528
-19.0,100,73.236437
-16.3,43,73.286644
-3.4,54,73.352111
-10.8,88,73.456953
-9.7,37,73.498687
-21.7,17,73.517854
-5.4,44,73.570184
-18.6,16,73.590966
-10.8,38,73.635755
-22.1,41,73.682237
-25.8,48,73.733852
11.0,170,73.929463
-22.9,29,73.961528
-24.2,32,74.000182
-3.9,69,74.078256
-12.6,16,74.096864
-16.7,27,74.131809
-19.2,22,74.157697
-7.4,24,74.186201
-23.8,68,74.26211
-20.2,12,74.275713
-8.4,44,74.328015
-10.0,60,74.398439
-21.0,20,74.426259
-8.8,18,74.453989
-24.5,65,74.543026
-17.2,62,74.614954
-30.0,90,74.716623
-22.4,34,74.758542
-14.2,72,74.853956
-28.3,63,74.930758
-17.7,17,74.962067
-21.7,167,75.157085
-5.0,60,75.230118
-7.0,20,75.252137
-16.0,130,75.415383
-0.8,128,75.553642
-10.1,21,75.574586
-22.9,49,75.633388
-29.8,68,75.713273
-1.8,78,76.332018
-17.4,24,76.356023
-17.0,110,76.475404
-28.1,61,76.545479
-19.1,71,76.630299
-26.1,41,76.683517
-10.3,83,76.783699
-15.9,39,76.829921
-3.6,116,76.976236
-5.7,87,77.081232
-3.0,20,77.10466
-10.1,21,77.130201
-25.9,59,77.202257
-2.0,180,77.412569
-9.9,39,77.455147
-26.6,56,77.524235
-12.9,29,77.555098
-22.3,83,77.654384
-5.0,30,77.689816
-12.0,30,77.732335
-21.6,106,77.850516
-11.8,48,77.915964
-36.1,121,78.049272
-20.4,14,78.072016
-5.1,31,78.119354
-22.7,27,78.149915
-28.9,29,78.184886
-6.2,42,78.237833
-1.6,26,78.269428
-41.3,173,78.482419
-27.9,19,78.503766
-18.5,65,78.590292
-32.3,63,78.662669
-22.0,30,78.695487
-16.2,32,78.737707
-14.9,29,78.770968
-21.4,24,78.798599
-24.8,98,78.916529
-24.2,32,78.955292
-4.1,21,78.979682
7.8,22,79.010745
-12.9,29,79.045123
-21.7,167,79.256934
-22.6,46,79.316433
-22.3,63,79.394526
-18.8,38,79.439471
-26.7,27,79.470976
-28.7,87,79.580001
-16.7,47,79.644493
-24.9,49,79.706085
-30.6,56,79.777029
-23.3,33,79.816266
-17.6,46,79.874614
-4.8,18,79.896265
-30.8,58,79.970838
-18.2,12,79.987655
-13.2,92,80.102866
-23.5,15,80.119015
-2.1,41,80.167292
-33.0,40,80.219387
6.5,25,80.253052
-8.3,23,80.277818
0.2,98,80.403085
-14.3,63,80.48634
-21.5,55,80.561991
-6.0,30,80.601143
-30.3,43,80.657712
-34.1,61,80.732033
-27.4,64,80.811852
-19.5,15,80.829942
0.4,116,80.965539
-5.4,24,80.992877
-3.0,30,81.025016
24.7,63,81.108971
-9.1,51,81.17614
-24.4,34,81.216108
-10.2,112,81.340672
-20.1,21,81.366577
-26.3,63,81.442211
-30.1,101,81.600394
-23.5,75,81.700704
-18.6,16,81.723532
-17.5,115,81.907118
-2.5,25,81.945254
8.1,29,81.994918
-2.6,36,82.045171
-20.0,10,82.057992
0.9,41,82.122136
-30.6,96,82.275633
-5.5,75,82.367044
-20.1,41,82.411482
6.3,27,82.447054
-27.1,31,82.483289
-22.8,18,82.500603
-25.8,28,82.531079
33.3,67,82.612319
-18.9,29,82.645982
-8.6,16,82.665684
0.7,43,82.71429
-11.0,40,82.772674
-9.5,145,83.001052
-21.0,40,83.063152
-12.5,25,83.106646
-18.6,16,83.130876
-18.7,67,83.232409
-25.9,39,83.292953
-0.9,29,83.330729
-8.3,23,83.365327
-16.8,98,83.501504
-12.7,47,83.567919
-35.1,131,83.76365
-28.9,49,83.831452
-26.0,70,83.93485
-18.7,47,84.009641
-5.7,37,84.065536
-1.7,37,84.120704
-22.1,21,84.151785
-21.7,37,84.218815
-13.4,74,84.321199
-28.5,85,84.452619
-22.8,18,84.485281
-20.3,63,84.598519
-24.3,23,84.634081
-15.3,33,84.691849
-21.5,55,84.777746
-11.2,22,84.814564
-18.4,14,84.8339
-10.3,93,84.999204
5.7,123,85.201487
-4.1,91,85.351161
-27.4,84,85.488765
-26.4,94,85.652168
-13.3,63,85.751346
-16.5,25,85.793222
-27.6,66,85.901887
-14.8,98,86.072691
-25.6,86,86.216647
-21.9,59,86.317278
-29.2,22,86.355671
-28.6,96,86.511594
-21.5,35,86.572877
-25.4,44,86.645026
-20.8,38,86.710973
3.6,24,86.747826
-21.5,55,86.831374
-16.5,25,86.870973
-15.8,108,87.037076
-26.5,125,87.219792
5.7,53,87.303779
-19.5,55,87.390751
-21.5,15,87.41421
-20.4,34,87.46426
-22.0,210,87.795199
-5.9,39,87.856683
-25.9,39,87.920181
-6.6,16,87.939878
-28.9,169,88.210647
-13.2,102,88.368417
17.7,83,88.503526
-11.6,26,88.539649
-15.7,37,88.596263
-26.0,70,88.70464
-17.8,28,88.747444
-2.1,21,88.776919
2.5,125,88.973147
-27.5,75,89.092701
16.1,29,89.144889
-32.0,130,89.370955
0.3,237,89.788848
-10.8,38,89.856839
-5.6,116,90.050405
-22.0,30,90.093864
-21.8,48,90.170491
10.5,25,90.213556
-28.2,152,90.470636
-28.3,23,90.531148
-22.1,41,90.599753
-31.0,20,90.633319
-27.1,71,90.744989
-11.7,17,90.770489
-17.0,20,90.803321
-31.8,48,90.889042
-26.0,70,91.010178
-23.8,28,91.058474
-15.5,35,91.115297
-10.5,25,91.159746
-30.1,141,91.399766
-21.3,13,91.420106
-25.4,24,91.46016
-10.6,126,91.675883
-20.4,54,91.768987
0.3,37,91.836239
-19.0,60,91.940359
-29.3,73,92.066431
-16.4,54,92.151742
-20.1,21,92.196274
-29.5,75,92.315236
-11.2,22,92.35511
-12.2,162,92.626611
-18.5,45,92.705416
-12.7,47,92.781623
-1.0,70,92.906578
-22.1,41,92.972541
-16.5,25,93.017879
-25.0,40,93.089249
-39.2,202,93.439862
-15.5,15,93.466014
-28.3,23,93.499911
-14.5,95,93.661168
-12.1,21,93.695391
-22.4,34,93.764917
-23.5,15,93.79409
-19.0,60,93.905417
-28.1,101,94.054916
-23.0,40,94.129148
-9.4,24,94.16238
-18.4,14,94.179004
-16.0,30,94.230339
-14.9,49,94.286629
14.9,131,94.437298
-24.3,83,94.53454
-21.6,26,94.561243
-22.1,21,94.581742
-23.8,28,94.612968
-33.2,142,94.775598
-22.7,47,94.830716
7.6,44,94.879203
-15.7,37,94.923331
-23.2,42,94.971213
-15.4,24,94.994688
-18.7,47,95.047802
-21.5,55,95.111954
-17.4,64,95.186745
-29.6,126,95.314813
-22.0,30,95.350304
15.7,63,95.427119
-23.9,19,95.444581
-8.8,38,95.490295
-11.0,60,95.552529
-16.7,107,95.673654
-4.7,27,95.702403
-26.2,92,95.790424
-31.4,24,95.815707
-24.0,150,95.960974
-25.3,203,96.154265
-19.2,22,96.174513
-15.9,39,96.208469
-23.6,46,96.251761
-25.9,19,96.269665
-34.8,138,96.398756
-19.8,178,96.566379
-22.2,52,96.616309
-19.9,39,96.650011
26.8,102,96.745127
-24.2,52,96.792867
-3.8,28,96.823542
-14.5,25,96.849082
0.4,56,96.907217
-10.1,111,97.016797
-21.4,24,97.042594
-22.2,52,97.093854
-2.4,54,97.150476
-6.1,21,97.173186
-23.9,19,97.193907
-13.4,84,97.288289
-8.3,73,97.363732
-4.7,47,97.416579
-19.1,31,97.44702
-19.8,88,97.533481
-14.2,52,97.584504
-21.6,26,97.610463
-22.8,18,97.632666
-13.9,59,97.688794
-43.2,182,97.922082
-8.1,111,98.102034
-26.7,67,98.206686
-18.4,14,98.235821
-10.7,27,98.275274
-27.2,22,98.304397
-15.1,91,98.434644
-24.0,30,98.475029
-18.1,131,98.672546
-35.6,146,98.898514
-28.5,25,98.93516
-26.3,63,99.032273
-12.7,27,99.070351
-0.4,34,99.123337
4.8,32,99.174832
-21.3,53,99.265003
1.2,18,99.299145
-1.2,22,99.330459
-32.0,50,99.412494
-31.8,148,99.647273
-26.1,21,99.680085
-18.5,25,99.723675
-22.7,27,99.770864
-18.4,34,99.828162
-27.1,31,99.87813
-20.3,23,99.91627
-22.5,85,100.050847
-3.7,27,100.095908
-22.6,16,100.121411
-26.8,38,100.18183
-0.8,48,100.266322
-28.2,72,100.387969
-6.3,23,100.433719
-28.7,27,100.482986
-12.4,224,100.870409
-11.2,42,100.935911
-14.1,21,100.973799
-25.6,26,101.01739
-10.4,64,101.124826
-5.6,46,101.20778
-23.7,57,101.306375
3.3,57,101.405017
-20.7,27,101.454339
-7.9,39,101.523721
-7.0,40,101.591744
-30.3,83,101.730532
-14.3,63,101.846915
-16.0,30,101.898522
1.0,10,101.912595
-20.0,30,101.96328
-30.9,69,102.082157
-15.5,35,102.146203
-13.0,20,102.180315
-22.1,21,102.215954
-19.6,26,102.260287
11.6,44,102.335968
-1.6,16,102.365594
-21.4,24,102.407649
-23.5,75,102.534111
-9.1,51,102.629194
-25.8,28,102.675286
-26.0,90,102.836408
-25.3,73,102.959795
-27.9,39,103.024474
-16.0,30,103.080391
-33.3,53,103.166459
-5.0,40,103.236207
-25.2,42,103.306654
-25.9,79,103.437851
-24.4,14,103.461701
-16.8,98,103.620436
-22.8,18,103.655987
1.6,34,103.71395
-31.7,57,103.806126
-9.7,17,103.835328
-16.9,29,103.883148
-19.5,35,103.944523
-15.6,46,104.018725
-7.7,37,104.085596
-20.1,21,104.121905
-21.8,28,104.174335
-12.1,21,104.21003
-16.3,23,104.249737
-20.5,65,104.358047
-23.3,13,104.379082
-3.7,97,104.55034
-12.3,93,104.719602
0.2,28,104.770703
-17.2,22,104.806552
-16.5,125,105.021822
-18.4,74,106.391839
-21.8,28,106.442504
0.9,41,106.51524
-8.9,119,106.717468
-21.3,193,107.048245
-8.2,92,107.206586
-0.9,99,107.372885
-8.8,58,107.480174
-2.2,12,107.501877
-33.4,144,107.74998
-17.9,59,107.855944
-9.4,24,107.895648
-9.7,57,108.004586
-33.7,37,108.071765
19.1,49,108.158348
-30.0,70,108.279358
-12.5,85,108.424638
-20.3,113,108.62309
-37.6,106,108.811939
-25.7,117,109.013478
-8.9,119,109.228536
-18.9,29,109.276121
0.8,22,109.309126
-5.7,57,109.417638
-24.0,150,109.660946
-4.5,45,109.740014
-21.7,37,109.803873
-22.3,63,109.906702
-27.0,20,109.939482
-30.1,61,110.046623
-23.4,24,110.087714
-25.2,162,110.375414
-7.2,112,110.569427
-18.2,32,110.622682
-7.3,23,110.6626
-19.1,131,110.89322
-14.7,27,110.929805
-18.5,25,110.972554
5.1,59,111.067561
-1.6,46,111.153218
-12.3,83,111.293693
-11.5,15,111.317335
-31.1,71,111.440454
-19.6,66,111.55591
-15.6,46,111.630561
-12.9,29,111.67648
-4.5,95,111.838275
-27.0,20,111.870219
-18.2,72,111.989533
-20.8,38,112.055168
-25.5,55,112.149381
-24.8,138,112.386255
-3.9,209,112.746916
-5.8,58,112.853168
-8.9,69,112.972945
-25.2,22,113.007242
-31.2,122,113.228433
-33.1,71,113.345085
-23.3,13,113.366151
4.6,14,113.386674
-27.1,71,113.503372
-30.6,56,113.591645
-32.8,138,113.819368
-19.9,79,113.946765
1.0,130,114.164283
-19.0,60,114.26607
-17.1,11,114.288781
-18.8,18,114.315052
-16.3,43,114.391555
-18.4,14,114.414525
-24.3,43,114.485135
-17.3,73,114.606831
-19.0,20,114.643101
-26.3,43,114.714052
-9.4,24,114.752611
-1.8,48,114.822701
-29.2,62,114.907425
-9.0,20,114.940543
-32.5,45,115.012723
-22.4,114,115.197904
-12.1,41,115.270451
-23.5,35,115.322834
7.9,51,115.414041
-26.0,70,115.534595
1.9,51,115.61438
12.8,32,115.666802
-27.6,86,115.813219
-16.7,137,116.044502
-27.0,20,116.079427
-0.3,93,116.232328
-29.0,40,116.299006
-25.8,28,116.342448
-14.9,129,116.56028
-23.3,53,116.653692
-0.3,43,116.734788
-12.1,71,116.857895
-22.9,29,116.9088
-11.3,33,116.960903
-16.7,67,117.071905
-18.0,30,117.116482
7.9,31,117.170198
-26.5,65,117.278627
-16.9,29,117.325123
-28.0,50,117.415061
-5.3,93,117.568383
-9.9,39,117.631662
-14.2,32,117.685097
0.1,59,117.785678
4.0,20,117.823247
-18.1,81,117.951318
-5.7,17,117.974637
-16.2,172,118.250519
-15.6,26,118.29552
-28.1,101,118.465951
-10.7,117,118.669453
-24.4,34,118.732169
-24.1,21,118.763793
-26.3,43,118.840251
-25.8,28,118.884506
-33.8,68,119.004643
-23.2,102,119.180122
-6.0,20,119.214521
-29.3,73,119.335603
-25.9,79,119.477639
-2.4,34,119.539247
-21.4,44,119.613457
-24.0,70,119.731675
-29.9,39,119.798718
22.5,135,120.031919
-19.6,46,120.102836
-9.4,24,120.137816
-1.4,24,120.175289
-23.6,46,120.258838
-29.9,99,120.422947
-17.6,26,120.468539
-25.9,39,120.531962
-6.3,43,120.604864
-18.6,16,120.628489
-11.2,62,120.735729
5.4,26,120.773688
-20.6,36,120.83949
-8.7,67,120.957834
-26.2,32,121.011258
-20.6,16,121.038334
3.1,79,121.177583
-6.4,34,121.232352
-36.8,198,121.571772
-29.0,100,121.749225
-12.3,43,121.826564
-15.3,13,121.848667
-14.0,30,121.898161
-12.3,63,122.007155
-12.9,69,122.120683
-25.1,31,122.175489
-25.0,20,122.206225
-23.8,48,122.286167
-19.7,17,122.314105
-1.5,35,122.380373
-10.3,13,122.399665
-17.1,51,122.489396
-3.6,66,122.608463
-8.8,18,122.632296
-31.7,157,122.897501
6.8,72,123.02176
-26.1,41,123.096533
-8.6,36,123.156318
-19.2,42,123.224614
-19.7,17,123.252292
-6.5,45,123.348323
32.9,171,123.591126
-29.2,22,123.624478
-23.7,37,123.661901
-8.1,21,123.689653
-27.4,104,123.82261
-22.2,72,123.904786
-39.0,240,124.158265
-15.6,136,124.298096
-5.2,42,124.340735
-20.2,12,124.352595
6.3,187,124.545901
-16.6,16,124.565312
-23.5,135,124.704563
-22.1,81,124.787543
3.3,37,124.825247
-23.6,46,124.872306
-8.8,78,124.957177
-16.7,87,125.051424
-24.0,30,125.078033
-24.0,50,125.132339
-25.3,33,125.16327
-19.5,75,125.240085
-6.3,23,125.258346
-16.5,25,125.288387
-19.7,57,125.348766
-20.6,16,125.363151
-22.3,43,125.406476
-19.8,68,125.478718
-6.6,16,125.495265
-15.3,33,125.529221
-9.9,39,125.570387
-21.2,22,125.592155
-19.9,39,125.634061
-8.1,91,125.726789
-40.4,214,125.941656
-15.2,22,125.966878
11.2,58,126.021141
-21.9,59,126.084031
-7.2,52,126.14046
-35.5,75,126.237537
-20.3,23,126.268478
-0.9,39,126.328107
-12.4,54,126.411191
-19.9,39,126.465545
-19.2,22,126.500811
-5.9,129,126.694566
-10.5,25,126.731308
-12.0,50,126.812831
-31.2,62,126.905314
-34.5,165,127.164951
-11.7,17,127.18987
-27.2,22,127.222441
-32.7,67,127.324787
-29.2,122,127.504168
-20.8,18,127.529823
-42.1,121,127.722817
-19.3,53,127.802979
-18.4,104,127.96881
-26.6,76,128.098578
-3.3,33,128.146646
-14.8,18,128.171455
4.7,23,128.210437
-19.3,13,128.229711
-11.8,28,128.279112
-9.0,130,128.499084
-40.0,250,128.910939
-9.0,20,128.942067
-17.7,17,128.9744
-20.4,34,129.019692
4.2,98,129.180703
-23.9,79,129.29972
-25.7,37,129.366552
-9.2,22,129.402027
-10.0,50,129.487941
0.3,17,129.515368
-17.1,51,129.613327
-21.0,40,129.681216
-14.6,76,129.810107
-0.5,25,129.848466
-21.5,115,130.047568
-14.5,45,130.117628
-23.5,35,130.180683
-11.5,55,130.267453
-6.3,43,130.346513
-56.5,305,130.847963
-17.2,102,131.019901
-26.0,50,131.098982
-3.1,61,131.196706
-2.7,97,131.358062
-26.7,47,131.433471
-19.8,68,131.553142
17.2,18,131.583431
-22.2,72,131.710371
4.9,41,131.778726
-13.1,31,131.834758
-6.2,32,131.891177
-5.0,20,131.924537
-4.7,137,132.149331
-30.3,103,132.329287
-8.8,18,132.361646
11.1,229,132.758499
-26.0,70,132.872672
-26.5,85,133.019316
-10.6,36,133.082152
-2.4,24,133.117976
-2.6,106,133.290997
-21.6,256,133.715728
-24.9,49,133.796575
-7.9,59,133.901229
-21.6,66,134.013933
-12.2,92,134.16403
-16.6,36,134.227601
-30.5,45,134.301481
-12.3,83,134.442738
-21.1,31,134.492177
-8.0,70,134.613267
4.7,23,134.657547
4.9,121,134.855605
-26.7,87,134.997896
-14.6,96,135.16328
-22.1,41,135.226839
-21.6,26,135.26752
-28.9,69,135.3813
8.8,52,135.475719
-5.6,36,135.533559
-16.4,14,135.554268
-7.4,24,135.597497
-5.4,84,135.742372
-22.4,114,135.931979
-21.1,71,136.041345
-17.3,13,136.068007
-10.3,23,136.103913
-34.4,134,136.34176
-21.9,19,136.372775
-10.0,50,136.45246
-33.8,148,136.714844
-28.0,110,136.905417
-14.3,73,137.027949
-19.5,15,137.0518
-22.1,41,137.117564
1.0,30,137.167491
-6.5,25,137.21505
12.6,144,137.46855
-20.7,47,137.548437
-25.3,33,137.613756
-28.2,92,137.762491
-20.2,32,137.815451
-10.4,34,137.872639
-20.1,21,137.902244
-16.5,85,138.05489
-32.3,123,138.259368
-20.5,145,139.249513
-30.0,30,139.283873
-19.4,164,139.521995
-17.2,192,139.855315
-18.4,74,139.983847
-14.3,43,140.053583
-19.3,53,140.14614
-22.5,105,140.318996
-28.9,89,140.474906
-18.4,54,140.569024
-21.6,26,140.608789
-28.7,47,140.682486
-20.4,54,140.767992
-32.7,147,141.005531
-21.1,31,141.060109
-24.1,41,141.124406
-16.4,54,141.218895
-23.4,24,141.256934
-7.0,20,141.293392
-23.7,57,141.394111
-6.4,34,141.446648
2.0,120,141.647396
-17.0,60,141.747324
-4.7,57,141.834849
-15.1,131,142.028571
-15.4,24,142.065613
-17.9,79,142.201727
-19.2,42,142.277061
-25.3,53,142.36283
2.3,27,142.411196
-4.9,69,142.525575
-22.1,101,142.689182
-5.9,19,142.722703
-5.6,16,142.750756
-28.5,45,142.82349
-31.8,128,143.048611
-4.5,45,143.125833
-27.2,42,143.203902
-19.4,44,143.277399
-24.9,89,143.429334
-22.8,78,143.5605
-25.1,91,143.711597
2.3,127,143.934949
-31.3,213,144.287815
-25.5,35,144.346516
-25.5,35,144.402776
-6.9,29,144.454354
-18.6,36,144.516598
-34.4,74,144.633724
-16.8,38,144.692788
-24.0,70,144.817031
-25.1,31,144.863863
-6.9,49,144.95162
3.9,41,145.01822
-27.8,28,145.064477
-13.4,44,145.139955
-17.0,100,145.307122
-27.7,77,145.435248
9.7,33,145.49087
-29.7,157,145.76919
-21.8,28,145.819214
-8.4,94,145.978705
-21.0,20,146.009081
-2.5,35,146.072777
-18.6,16,146.097569
-20.0,70,146.214279
-13.6,66,146.333863
-8.1,41,146.401302
-22.8,58,146.499108
-13.9,39,146.560841
-17.0,40,146.629992
-1.2,22,146.671463
-0.4,84,146.806596
-18.7,27,146.856943
-1.3,33,146.911324
1.8,82,147.049623
-6.4,34,147.109493
0.5,85,147.248342
-29.4,84,147.384777
-24.0,90,147.548455
10.7,133,147.777136
-1.7,67,147.892654
-11.6,26,147.935769
-27.9,169,148.216552
-29.8,48,148.298524
