#{"t_start": 1762723967.3880177, "env_id": "None"}
r,l,t
23.0,40,67.85891
24.7,33,67.890185
9.4,26,67.919733
46.4,96,68.307884
8.2,58,68.348803
0.5,65,68.402155
1.2,48,68.436689
49.0,130,68.564699
16.1,89,68.649869
14.6,54,68.697895
12.4,16,68.710858
-3.9,19,68.73418
3.2,48,68.773948
20.2,68,68.82908
12.1,79,68.90014
90.0,90,68.984204
-1.4,44,69.017347
11.2,28,69.039528
-0.7,27,69.061304
-8.4,34,69.098377
21.8,32,69.123283
17.4,96,69.206238
6.6,24,69.226295
32.0,80,69.302407
32.8,42,69.341489
20.1,29,69.373361
28.8,62,69.428242
21.0,40,69.473589
0.1,19,69.490456
-8.3,43,69.522722
6.3,27,69.541289
6.7,43,69.589055
36.6,64,69.639717
-7.3,33,69.671887
19.7,43,69.71884
34.1,59,69.793374
34.8,52,69.844989
3.7,23,69.865153
24.5,65,69.933512
-16.2,32,69.96805
16.9,71,70.023031
0.4,26,70.04684
51.7,83,70.121745
35.1,69,70.190791
25.5,65,70.241192
66.3,117,70.346682
13.6,34,70.374473
74.3,177,70.531367
-17.1,51,70.572934
2.9,21,70.590993
52.3,127,70.704958
30.6,84,70.80318
16.3,27,70.831707
23.2,58,70.882393
60.0,110,70.990315
29.4,76,71.069053
29.6,94,71.144887
14.8,32,71.169004
34.4,116,71.266874
41.7,93,71.34705
6.2,38,71.378884
39.1,69,71.44139
7.8,42,71.47778
27.0,80,71.557171
25.1,69,71.614554
-3.9,19,71.631206
69.1,89,71.698308
53.0,80,71.77494
19.2,68,71.827211
3.0,20,71.842239
24.9,31,71.870899
46.0,80,71.963874
18.8,22,71.98123
-0.1,31,72.004501
22.7,53,72.05361
34.4,126,72.163535
33.1,89,72.23075
4.3,47,72.270791
-3.5,15,72.281827
31.2,58,72.339325
17.7,63,72.386034
34.0,50,72.433443
21.6,34,72.46094
19.4,36,72.502374
30.1,49,72.541576
40.3,47,72.586257
16.3,87,72.668835
55.9,61,72.727126
7.1,39,72.764385
22.9,31,72.787931
28.4,46,72.832899
52.9,91,72.945045
-0.8,18,72.96317
43.5,105,73.060719
12.0,70,73.126432
17.3,67,73.189464
16.0,40,73.219563
-1.9,19,73.231839
16.9,61,73.287038
56.1,79,73.366225
9.6,54,73.41799
4.7,23,73.442927
32.3,117,73.537226
10.3,47,73.585285
67.3,107,73.669289
41.2,98,73.752551
21.5,65,73.808493
-1.0,20,73.834467
-0.7,47,73.871596
1.2,18,73.887168
10.6,44,73.933581
33.6,44,73.982096
28.6,44,74.019457
1.0,50,74.06478
14.6,64,74.11388
29.0,100,74.194669
29.0,40,74.229038
44.7,103,74.316473
16.4,66,74.366186
53.5,55,74.419059
33.4,56,74.468439
44.2,88,74.551622
28.9,71,74.610693
-2.1,21,74.634621
9.7,53,74.682487
-0.2,52,74.728904
-0.7,27,74.750273
84.2,88,74.843017
11.1,39,74.873888
26.7,53,74.920648
1.3,27,74.944891
-11.0,20,74.965209
16.5,85,75.036271
23.2,38,75.075407
24.4,46,75.125522
24.5,55,75.184176
48.4,116,75.282331
13.3,37,75.312923
-6.2,32,75.337834
42.6,84,75.414838
0.1,19,75.430511
39.9,71,75.487715
68.0,120,75.587598
21.4,56,75.646312
20.5,45,75.683296
-0.6,16,75.695318
-0.4,54,75.737286
40.1,59,75.802517
-7.0,20,75.821417
-6.8,38,75.85489
27.3,67,75.91608
37.8,52,75.977348
18.8,22,75.995309
30.1,39,76.024252
37.3,67,76.086442
34.7,83,76.158715
10.5,45,76.19826
3.5,45,76.238445
23.3,27,76.267191
24.2,68,76.333152
64.8,62,76.396299
21.8,92,76.472423
23.9,61,76.51547
35.7,63,76.579032
33.6,24,76.606197
19.7,43,76.642965
23.1,29,76.67202
35.2,98,76.760303
5.3,37,76.793085
30.2,68,76.853261
11.7,53,76.896429
29.5,45,76.942013
11.8,42,76.987312
13.3,97,77.062892
30.6,84,77.137199
12.1,59,77.19708
31.7,93,77.290559
14.3,37,77.33608
11.7,33,77.362225
23.1,49,77.415094
31.3,67,77.474886
46.5,125,77.581989
25.9,41,77.617208
10.8,52,77.674898
34.2,38,77.702944
26.3,67,77.760306
42.3,67,77.82155
28.6,64,77.886166
12.4,36,77.91397
5.3,37,77.942453
47.5,75,78.015354
42.8,52,78.074897
47.2,88,78.147659
15.6,54,78.192991
55.4,76,78.262919
22.7,113,78.367146
48.8,132,78.471372
26.3,77,78.547926
11.5,65,78.603856
38.5,65,78.677091
10.5,25,78.697554
58.6,64,78.755156
48.8,112,78.846188
-5.3,33,78.888864
19.9,41,78.922048
58.1,59,78.978826
11.5,35,79.011425
32.9,41,79.064287
12.7,23,79.081325
11.0,30,79.106148
-3.9,19,79.121089
36.9,61,79.184098
-3.3,33,79.21126
-2.8,18,79.23205
48.3,97,79.32691
27.4,36,79.378999
16.5,35,79.42149
-7.0,20,79.442075
47.4,56,79.491843
30.2,88,79.58093
5.4,26,79.602027
20.2,68,79.662008
30.2,68,79.718959
-3.2,22,79.746217
53.7,103,79.844177
77.7,143,79.972869
15.0,40,80.010495
5.2,28,80.044382
38.2,68,80.100638
56.9,141,80.213784
33.0,100,80.294888
3.6,24,80.328081
15.4,46,80.374312
37.2,58,80.423165
42.9,41,80.462779
45.2,68,80.525369
13.1,69,80.584925
2.4,26,80.607879
22.1,19,80.62835
90.1,139,80.758982
8.7,23,80.780863
20.7,33,80.814937
-9.0,40,80.853736
7.1,39,80.88701
31.5,65,80.947801
20.5,55,81.006372
13.6,74,81.069602
7.3,17,81.089927
29.1,29,81.123363
31.3,127,81.235036
14.9,11,81.245183
23.3,47,81.293506
34.2,98,81.369212
4.5,25,81.391787
50.1,69,81.450866
28.8,62,81.509957
26.6,84,81.596049
51.7,73,81.667725
22.9,61,81.721783
6.2,38,81.768819
83.6,124,81.899852
7.0,30,81.929599
12.7,43,81.975382
-0.2,22,82.006734
33.0,60,82.073048
33.8,22,82.094905
2.6,74,82.164295
-3.0,20,82.192226
17.9,61,82.265077
14.5,45,82.31981
28.9,51,82.36732
35.4,106,82.480599
12.9,21,82.502915
36.9,51,82.560233
40.5,75,82.641179
26.4,46,82.700321
11.0,30,82.730287
38.7,73,82.805016
30.0,50,82.851463
40.3,57,82.916255
27.8,82,83.004279
36.6,64,83.067808
20.4,26,83.104262
48.3,67,83.193079
-8.2,52,83.254221
28.9,51,83.317966
21.1,89,83.407324
16.8,72,83.494733
11.2,28,83.522043
23.1,89,83.613353
-8.8,38,83.647311
29.7,43,83.70715
25.8,72,83.795063
58.7,93,83.894911
25.5,45,83.938349
55.7,53,84.002971
9.3,37,84.047
31.7,43,84.094288
32.4,66,84.162232
23.9,81,84.262403
21.7,53,84.317836
35.3,47,84.364341
36.5,45,84.412951
22.7,53,84.470605
49.6,74,84.546328
53.3,87,84.644885
50.1,79,84.741219
9.3,17,84.768225
26.2,68,84.841975
22.5,55,84.899683
48.7,63,84.974832
23.1,29,85.032465
7.2,68,85.113935
29.2,58,85.183494
10.2,18,85.208612
30.8,62,85.287151
67.1,99,85.401139
17.0,70,85.474905
53.9,91,85.554336
-1.6,26,85.590977
7.4,26,85.617884
27.6,54,85.674525
-5.4,24,85.70258
39.8,82,85.792237
20.0,50,85.830724
46.9,81,85.904991
48.2,98,86.009634
-4.7,67,86.081234
-9.0,40,86.119172
7.3,37,86.15241
18.3,17,86.170232
14.2,18,86.192387
-11.8,28,86.222461
51.5,155,86.366009
-3.1,31,86.398871
-7.6,46,86.451258
20.8,62,86.513399
34.1,39,86.556034
40.0,80,86.626343
-7.9,19,86.6439
34.5,75,86.72366
17.2,48,86.768487
16.3,57,86.823733
19.1,49,86.882032
54.3,97,86.987097
37.0,60,87.053154
11.5,15,87.069216
34.9,71,87.158098
43.1,39,87.207213
21.6,54,87.267957
27.3,57,87.332021
105.5,95,87.460981
1.9,21,87.487259
45.4,66,87.817719
38.6,64,87.879989
21.0,100,87.991223
39.0,60,88.060831
57.4,76,88.146
21.7,63,88.21247
13.3,37,88.257882
-3.0,20,88.279962
7.8,22,88.302515
43.1,39,88.338382
32.8,62,88.402328
-0.7,47,88.45025
44.5,45,88.497892
32.5,55,88.556315
47.2,68,88.634011
23.4,56,88.690378
28.0,70,88.751021
25.3,27,88.78091
62.7,83,88.874344
9.5,15,88.891603
-7.1,51,88.935087
43.7,103,89.041197
45.6,44,89.103819
25.1,29,89.129607
36.4,56,89.184494
31.5,65,89.255048
34.7,43,89.303959
24.2,28,89.326982
27.5,65,89.386295
68.6,104,89.487259
6.1,29,89.520223
30.5,55,89.579553
18.9,51,89.632898
16.6,54,89.697397
23.6,74,89.775246
73.9,81,89.853224
5.4,76,89.929988
24.8,62,89.992651
19.5,25,90.029144
22.4,26,90.061054
14.8,42,90.106958
23.3,47,90.149023
28.2,48,90.205167
6.5,45,90.260305
18.8,52,90.315538
12.0,20,90.336278
51.4,96,90.434047
67.7,93,90.527473
41.8,92,90.610912
-4.2,32,90.636522
0.0,30,90.672843
12.6,34,90.703001
7.2,48,90.7402
37.8,82,90.807076
24.4,26,90.839061
19.9,21,90.85984
1.7,23,90.880258
67.4,96,90.96504
-3.9,19,90.988002
25.2,38,91.029052
40.6,34,91.077499
41.8,72,91.140043
1.0,40,91.178354
6.8,52,91.231048
6.9,21,91.25314
5.3,17,91.26931
57.7,83,91.357362
67.3,87,91.429925
26.5,35,91.460071
5.8,22,91.47888
27.4,56,91.54501
31.0,40,91.583092
27.2,58,91.633994
31.8,52,91.683089
2.1,19,91.703213
30.8,42,91.749897
19.9,21,91.768428
13.9,51,91.80783
22.9,51,91.864357
28.7,73,91.931873
18.5,35,91.962126
29.3,47,92.004503
15.7,23,92.041502
20.6,44,92.085477
40.6,84,92.153275
7.8,22,92.177138
53.0,70,92.250161
5.9,51,92.299258
8.6,34,92.330316
30.0,50,92.378756
23.9,41,92.438787
33.3,57,92.499093
0.3,47,92.546627
82.7,113,92.652101
8.2,18,92.678002
6.4,16,92.696206
20.0,70,92.756955
14.7,43,92.805068
11.0,50,92.856332
32.6,44,92.895056
11.3,17,92.90896
23.3,27,92.932236
34.1,59,92.997866
36.1,89,93.078325
15.2,38,93.111471
-1.9,19,93.124523
38.1,59,93.188891
30.9,51,93.23421
43.3,67,93.293128
26.5,75,93.354917
63.5,85,93.448339
3.2,18,93.462392
21.6,34,93.491092
29.8,52,93.538537
-2.1,21,93.562089
55.8,102,93.650459
1.0,20,93.667978
7.5,35,93.702188
33.3,87,93.789456
34.2,68,93.859312
56.0,80,93.931245
-2.1,21,93.946847
38.7,63,94.004915
15.5,35,94.041002
5.7,53,94.096205
34.3,77,94.1569
20.7,163,94.30403
0.6,54,94.34466
-5.5,35,94.379662
43.4,46,94.41875
42.1,69,94.489588
13.8,22,94.507131
46.6,64,94.564168
40.7,73,94.642497
49.6,84,94.731375
26.6,34,94.762619
32.7,53,94.813414
16.9,21,94.835436
25.4,46,94.884877
10.7,23,94.907248
1.9,21,94.923198
12.0,20,94.939695
-0.9,29,94.970344
35.0,100,95.067727
48.5,45,95.116974
64.4,76,95.17731
-9.5,15,95.189306
26.8,42,95.235163
29.3,67,95.29126
24.8,62,95.35544
43.6,94,95.464305
48.8,52,95.512359
23.2,38,95.54459
23.3,67,95.61047
-6.3,23,95.638299
-7.7,37,95.671407
11.4,46,95.721249
15.7,73,95.784569
38.9,41,95.832761
9.3,17,95.849971
14.0,20,95.866392
18.8,42,95.901524
22.3,37,95.938128
33.3,57,95.986735
89.8,102,96.0723
-1.9,19,96.091455
7.5,15,96.113489
14.9,41,96.150633
20.3,17,96.167769
48.5,55,96.226724
34.3,27,96.256656
38.5,85,96.335267
22.8,42,96.378397
29.9,41,96.418194
7.6,24,96.447156
18.9,31,96.477811
-1.6,26,96.498217
89.5,135,96.611783
32.8,42,96.66531
28.5,35,96.697897
28.3,67,96.771206
23.3,47,96.819908
27.2,58,96.888504
35.0,60,96.94534
21.1,29,96.975473
24.2,28,96.999324
63.2,58,97.054442
17.3,27,97.07803
17.1,29,97.110447
34.5,45,97.152277
18.6,84,97.234997
16.4,46,97.281297
12.3,47,97.322395
7.4,26,97.3496
33.2,58,97.410366
-2.0,30,97.436339
40.2,58,97.490854
34.9,71,97.55688
23.1,49,97.614823
34.5,65,97.693947
22.3,37,97.726101
52.5,55,97.77803
22.8,42,97.82889
39.0,80,97.902962
51.8,62,97.958841
60.1,79,98.039581
57.7,83,98.130691
13.8,12,98.140733
15.2,28,98.162965
28.5,35,98.204487
22.6,44,98.264901
12.9,21,98.290993
57.0,70,98.353371
13.7,33,98.379581
54.3,97,98.473667
10.2,18,98.490953
24.8,42,98.52694
26.9,31,98.554193
54.9,91,98.638983
35.4,56,98.687774
46.8,52,98.737581
11.1,39,98.769484
22.4,26,98.802083
32.2,48,98.857726
24.5,35,98.887985
51.9,71,98.96907
38.5,55,99.033059
25.9,61,99.104112
32.3,77,99.182446
34.7,53,99.228101
37.7,63,99.303215
44.9,71,99.372344
41.9,91,99.457272
69.0,90,99.534512
41.3,57,99.603067
17.3,37,99.632807
60.6,104,99.71814
35.8,72,99.790307
58.7,63,99.85314
93.0,130,99.972261
90.8,92,100.062024
29.2,48,100.100953
36.8,52,100.159347
46.3,57,100.202691
32.8,32,100.230607
22.5,75,100.300394
36.2,38,100.349235
10.9,21,100.365321
58.0,70,100.429944
29.6,54,100.477763
48.0,80,100.550895
17.9,21,100.569895
30.6,44,100.609598
49.2,68,100.673509
39.4,56,100.731879
55.0,80,100.806197
23.7,23,100.828187
27.1,49,100.868962
26.7,33,100.905386
7.8,22,100.926927
39.1,39,100.967309
41.8,52,101.017761
40.9,41,101.065516
46.8,82,101.16939
39.6,44,101.21111
-0.6,16,101.227516
32.2,68,101.295142
19.0,50,101.339038
15.1,29,101.364442
30.5,55,101.419261
56.4,96,101.516353
25.7,23,101.537787
41.6,114,101.642086
67.3,97,101.729999
30.5,35,101.778044
18.1,99,101.862934
39.6,54,101.914062
9.5,15,101.926847
-2.1,21,101.949914
3.2,28,101.978118
55.1,79,102.052125
10.7,23,102.069306
7.8,22,102.096101
83.8,142,102.235468
76.6,94,102.325017
11.4,26,102.346235
39.7,43,102.398811
36.0,40,102.436197
28.3,107,102.528163
44.1,59,102.580913
45.7,43,102.622965
35.8,52,102.676314
61.1,89,102.748914
88.9,171,102.892902
58.0,60,102.964177
10.3,27,102.987348
23.3,27,103.010913
32.4,46,103.053339
22.1,79,103.137733
43.9,51,103.187173
69.3,97,103.29259
21.4,36,103.332109
58.5,105,103.441223
81.8,82,103.517729
9.7,23,103.537111
-0.1,21,103.552231
28.1,39,103.591389
20.4,46,103.633243
-4.5,25,103.652267
10.6,34,103.681493
21.9,31,103.717772
27.3,47,103.759184
13.6,24,103.782243
-0.7,27,103.810805
27.0,50,103.869009
39.4,56,103.919983
126.0,190,104.093192
42.5,45,104.140672
72.2,98,104.243784
35.8,62,104.291369
73.2,118,104.391252
24.8,42,104.423055
36.4,46,104.473481
64.8,82,104.544898
33.2,58,104.608799
72.9,101,104.714277
27.8,92,104.819262
18.3,27,104.844558
96.7,93,104.959266
14.7,23,104.98133
16.7,33,105.026286
35.9,51,105.083282
8.9,21,105.105016
49.3,67,105.181325
42.3,47,105.237034
99.6,124,105.362394
-0.6,16,105.376935
15.9,41,105.421627
32.4,46,105.480157
79.1,79,105.55713
32.2,38,105.591936
26.2,48,105.638206
1.0,20,105.66441
6.1,19,105.683475
38.3,57,105.734883
50.1,89,105.812118
54.2,88,105.909992
3.6,24,105.934901
31.8,52,105.976895
29.9,61,106.0332
54.2,58,106.09202
64.7,113,106.200586
25.7,63,106.252544
36.1,49,106.29186
24.9,31,106.332709
-1.9,19,106.347744
39.0,50,106.396269
29.3,67,106.450873
22.9,31,106.486028
32.1,39,106.522894
40.7,43,106.560082
28.5,75,106.627157
46.7,73,106.70061
17.7,33,106.729258
40.9,51,106.775279
18.4,26,106.79937
42.0,60,106.865177
47.7,53,106.911965
17.9,31,106.938369
32.1,39,106.976948
48.8,62,107.043378
42.6,64,107.101336
1.9,21,107.120876
81.3,77,107.197983
0.9,31,107.236419
2.3,17,107.251429
65.6,74,107.326421
31.9,71,107.397933
16.7,43,107.747085
30.5,35,107.794965
55.7,93,107.884995
4.8,22,107.906044
35.7,83,107.987148
17.6,24,108.010887
59.0,60,108.067742
25.4,36,108.104289
127.0,160,108.268116
65.6,84,108.340886
30.0,30,108.378658
13.1,19,108.398947
67.8,122,108.52944
37.8,92,108.609038
36.2,68,108.667191
11.5,15,108.680212
34.8,62,108.750177
145.5,105,108.85498
61.8,82,108.939362
45.0,70,109.010931
24.3,37,109.052177
36.8,32,109.08904
20.9,51,109.139294
34.3,57,109.203864
41.9,51,109.261364
20.4,26,109.2832
97.2,108,109.377852
48.9,61,109.437275
48.2,58,109.50015
41.0,50,109.546388
30.6,44,109.587882
11.1,19,109.611933
19.1,49,109.669201
22.0,50,109.723379
-2.6,36,109.760785
21.0,40,109.805486
42.5,55,109.870962
60.5,85,109.949767
69.4,86,110.03291
0.7,13,110.049306
81.5,95,110.143786
42.3,47,110.194061
40.4,66,110.258924
46.2,68,110.323468
19.7,93,110.415381
79.5,105,110.512218
22.2,48,110.555049
67.9,81,110.625282
70.8,52,110.686141
18.3,47,110.729403
54.3,57,110.780316
26.6,24,110.803305
30.3,37,110.84191
4.7,23,110.86438
47.9,51,110.909209
64.6,74,110.98675
25.7,43,111.038344
33.7,63,111.093073
51.6,94,111.17704
44.2,68,111.249596
12.9,21,111.269637
91.0,80,111.357938
52.0,80,111.430022
21.0,40,111.464622
31.7,63,111.527117
77.8,132,111.64446
20.7,33,111.669061
14.5,25,111.693177
15.4,26,111.727909
84.2,108,111.834967
80.7,93,111.938198
51.2,78,112.016293
17.2,18,112.038616
10.9,21,112.062882
119.8,112,112.167736
15.6,24,112.189094
74.8,72,112.269944
88.3,77,112.348192
92.5,105,112.446247
67.0,80,112.516894
18.6,44,112.575298
13.3,17,112.594302
10.0,20,112.611862
29.1,49,112.661396
-4.6,16,112.68189
-1.8,28,112.712071
24.4,36,112.751959
49.1,59,112.808408
39.6,54,112.870968
21.0,50,112.914663
52.5,65,112.974407
79.4,86,113.055076
39.5,65,113.127171
44.9,91,113.2063
21.0,20,113.230958
24.1,39,113.270301
32.1,39,113.321375
42.2,38,113.360245
59.6,64,113.425989
27.9,41,113.46027
22.8,22,113.479212
27.3,47,113.528644
-4.2,12,113.538285
31.7,43,113.577558
26.9,31,113.621281
14.0,20,113.640383
25.6,34,113.670983
70.3,87,113.748907
24.4,46,113.796948
42.5,35,113.829219
91.7,83,113.908218
6.5,25,113.929667
14.0,10,113.93943
31.6,54,114.001286
62.2,68,114.080909
41.0,60,114.154452
36.4,56,114.228379
44.3,57,114.300321
33.0,40,114.34121
120.8,142,114.504314
86.3,137,114.64024
24.5,35,114.677952
29.9,41,114.71455
12.9,41,114.751801
93.4,86,114.847923
22.1,39,114.88467
71.9,81,114.957936
47.9,71,115.025095
21.5,25,115.050392
30.4,46,115.093813
17.6,14,115.109471
43.0,80,115.179027
10.4,16,115.197045
88.8,82,115.301062
13.1,39,115.333397
21.6,54,115.384942
48.4,56,115.447716
35.1,59,115.498244
45.7,63,115.554598
24.2,38,115.593237
73.8,62,115.664825
94.6,104,115.758861
22.1,39,115.79126
33.8,52,115.84285
41.7,53,115.905464
69.7,63,115.977711
32.2,48,116.027133
28.9,31,116.056015
38.6,44,116.108991
22.6,24,116.129071
17.9,21,116.151311
72.4,66,116.218026
23.6,44,116.28721
120.8,112,116.421142
35.9,61,116.483165
48.5,45,116.524883
71.1,69,116.600629
74.8,92,116.687036
17.5,25,116.708358
85.8,92,116.793577
-3.7,17,116.815359
24.0,30,116.850028
46.9,41,116.887253
16.5,15,116.899627
51.6,64,116.971523
28.1,39,117.005333
33.1,49,117.051017
41.6,54,117.098403
22.4,26,117.133669
23.7,43,117.174926
24.5,35,117.210663
89.4,116,117.331082
0.1,19,117.354527
19.8,52,117.410632
31.9,41,117.450552
42.7,43,117.48719
32.0,40,117.536169
53.9,61,117.603299
8.6,14,117.614964
18.5,15,117.629957
36.7,53,117.697973
195.6,184,117.86359
41.2,48,117.926944
49.2,48,117.97222
13.6,24,118.004433
6.4,16,118.021925
69.1,69,118.090628
49.8,72,118.149465
21.9,41,118.201541
21.2,48,118.244713
97.3,97,118.340912
12.9,21,118.360685
156.8,162,118.54313
75.7,63,118.609052
57.5,45,118.652258
48.9,61,118.707713
8.2,18,118.733524
1.6,14,118.750882
26.0,50,118.790998
96.3,77,118.86829
56.0,90,118.961642
68.6,64,119.020266
20.5,35,119.051206
30.3,37,119.08487
37.5,65,119.155047
60.0,50,119.210227
53.3,67,119.284797
12.7,13,119.298535
39.9,51,119.354187
48.0,60,119.411693
51.5,55,119.463439
16.6,44,119.499796
24.0,30,119.539618
27.1,29,119.570202
36.6,64,119.630953
87.7,113,119.729375
117.0,120,119.854257
59.3,67,119.914922
50.7,63,119.979481
43.4,56,120.033162
9.1,19,120.059878
58.5,65,120.118376
44.0,30,120.144431
45.0,60,120.202017
56.6,44,120.257939
62.4,76,120.343004
9.7,13,120.355373
19.9,21,120.377446
61.0,60,120.447771
63.0,80,120.5229
55.6,64,120.597237
52.7,63,120.667658
52.1,39,120.716925
46.5,45,120.756031
51.0,50,120.79938
28.5,35,120.836784
61.8,102,120.939046
49.2,78,121.007977
32.1,39,121.043076
185.0,180,121.206316
39.5,45,121.258949
72.1,99,121.3639
107.8,92,121.446319
38.5,45,121.491268
76.4,86,121.580578
68.9,61,121.64155
95.4,86,121.725173
71.2,78,121.804317
72.1,49,121.856249
34.3,57,121.90627
102.6,84,121.986087
12.3,27,122.009776
10.9,21,122.029108
42.8,62,122.092914
64.9,71,122.159371
35.9,31,122.184591
104.5,95,122.281397
239.0,230,122.502507
41.5,55,122.551025
80.6,84,122.626215
5.8,22,122.655106
74.2,98,122.764076
51.3,77,122.857232
73.7,83,122.943652
41.2,48,123.001398
36.6,34,123.032248
11.2,28,123.058423
34.5,25,123.079121
46.1,49,123.141947
82.0,70,123.20905
25.2,38,123.244859
18.4,26,123.267723
43.9,61,123.337729
94.5,85,123.424073
36.4,46,123.463271
40.2,48,123.510957
27.0,60,123.582484
25.2,38,123.615413
61.9,71,123.690628
28.3,37,123.725252
18.7,33,123.763874
131.4,106,123.868198
152.6,144,124.007801
67.8,62,124.065118
56.0,60,124.131516
80.4,86,124.210217
86.5,85,124.295358
34.8,42,124.337199
64.4,96,124.442378
84.6,84,124.526683
79.8,112,124.621716
46.3,57,124.674995
31.7,33,124.714093
93.2,118,124.822301
30.3,57,124.890759
8.7,23,124.919434
14.0,10,124.936084
18.1,19,124.966168
10.4,16,124.983246
29.8,32,125.018865
74.6,84,125.114571
70.4,86,125.194952
71.0,90,125.284117
13.5,35,125.318328
37.3,47,125.379606
81.9,81,125.460923
38.3,57,125.512321
38.2,48,125.558571
147.0,140,125.698062
121.7,133,125.818837
11.3,17,125.834492
117.1,139,125.967692
32.3,37,126.011248
38.2,38,126.044576
14.0,20,126.067665
46.4,36,126.103435
54.1,69,126.177883
37.5,45,126.217912
38.0,50,126.261932
28.3,37,126.297083
47.8,62,126.383241
13.8,22,126.400942
48.0,60,126.451243
7.7,13,126.463417
36.3,57,126.529935
62.9,81,126.610444
44.7,73,126.685452
17.6,24,126.71111
41.3,37,126.759002
31.6,54,126.815158
59.8,62,126.871051
37.1,39,126.914289
37.5,45,126.966173
-1.3,13,126.980349
95.8,72,127.064799
22.2,28,127.09962
69.3,87,127.193429
80.4,76,127.263204
35.1,49,127.315773
41.6,54,127.378943
105.4,76,127.458442
21.5,25,127.477747
-6.1,21,127.504033
90.4,106,127.603943
34.7,53,127.654606
87.6,84,127.73517
41.9,51,127.780259
2.1,39,127.816344
58.6,64,127.883418
174.4,156,128.304926
65.0,80,128.397485
53.3,57,128.461007
26.1,39,128.511623
13.8,22,128.533156
60.9,61,128.593655
93.1,99,128.681371
25.8,32,128.720051
94.6,94,128.823121
60.6,64,128.88607
34.1,39,128.924174
44.0,40,128.983301
69.6,54,129.037158
72.9,71,129.101263
57.8,52,129.160085
29.5,25,129.194017
37.5,45,129.252898
1.4,16,129.267331
0.7,33,129.300906
138.8,132,129.459999
24.0,30,129.490297
106.2,108,129.592948
114.7,113,129.718908
22.2,28,129.759893
56.6,44,129.819944
16.8,22,129.850298
22.3,17,129.869091
40.9,41,129.922162
56.7,63,129.984757
49.3,47,130.026119
54.1,79,130.104568
37.3,37,130.153938
16.1,19,130.173537
61.2,58,130.226462
20.3,37,130.25939
26.3,37,130.316602
32.6,44,130.36033
43.0,80,130.44053
32.0,50,130.483056
48.7,43,130.535069
0.7,33,130.561984
79.6,74,130.634651
32.6,44,130.671253
51.4,36,130.717896
65.5,55,130.767663
25.2,38,130.800724
-5.0,20,130.820624
55.0,50,130.873384
40.6,44,130.918255
88.9,81,131.001864
64.2,68,131.063393
16.5,15,131.078938
22.6,34,131.123265
34.6,34,131.155415
-0.6,16,131.168935
20.6,24,131.201251
66.4,86,131.289305
83.3,77,131.390612
27.1,29,131.432945
10.4,16,131.454834
22.1,19,131.479968
31.4,36,131.519111
6.6,14,131.53317
21.9,21,131.557142
92.0,90,131.651982
83.5,105,131.748157
128.0,110,131.855424
48.7,53,131.913188
35.5,45,131.966912
47.8,42,132.003959
29.8,42,132.04422
55.0,60,132.117743
53.3,57,132.175202
31.3,27,132.204087
71.2,98,132.30006
26.3,37,132.339334
25.2,38,132.37643
143.2,118,132.494505
58.4,46,132.540191
-1.9,19,132.568445
75.2,78,132.64631
56.7,63,132.712018
28.5,35,132.746934
42.9,51,132.801953
64.9,51,132.851559
23.7,23,132.878128
39.6,84,132.967275
31.7,33,133.011127
52.7,43,133.058895
28.7,33,133.088961
39.6,54,133.142553
38.5,45,133.187038
60.1,49,133.241279
131.9,101,133.338034
61.3,67,133.397888
28.2,28,133.440497
94.9,81,133.526464
134.6,114,133.65448
102.2,98,133.766203
20.2,28,133.804899
19.3,27,133.833212
69.1,79,133.904411
29.1,29,133.934273
14.2,18,133.956897
103.8,102,134.074416
22.7,33,134.114653
26.4,26,134.140196
12.7,23,134.174064
33.0,40,134.216935
121.2,118,134.329246
91.9,71,134.395454
8.2,18,134.420991
-18.3,23,134.450855
13.2,28,134.473275
95.4,106,134.580096
80.1,79,134.667142
183.8,122,134.789035
156.0,130,134.912971
72.2,68,134.98121
41.4,56,135.0431
28.8,42,135.093048
71.9,61,135.157157
30.3,37,135.190918
33.2,38,135.239964
46.0,40,135.275052
31.9,41,135.316626
21.1,29,135.346915
48.5,45,135.411245
10.2,18,135.434319
55.3,57,135.483053
46.8,52,135.534339
37.5,45,135.592042
87.8,92,135.693446
2.1,19,135.715292
101.1,79,135.80126
55.9,51,135.867747
111.0,90,135.96542
14.3,17,135.981987
41.5,45,136.027923
104.3,117,136.150915
89.4,86,136.235007
28.5,35,136.267471
44.7,43,136.30906
42.4,36,136.351548
39.5,45,136.398118
25.7,23,136.428221
64.5,65,136.498076
23.8,32,136.535275
54.0,60,136.594045
33.4,36,136.632353
57.1,59,136.69185
67.9,61,136.759909
13.1,19,136.777748
48.5,45,136.824369
58.7,53,136.882392
60.0,50,136.940899
73.8,72,137.00774
124.0,100,137.114474
3.4,16,137.129375
54.4,76,137.216202
7.3,17,137.23424
94.3,97,137.3313
57.0,40,137.372151
76.0,70,137.453291
54.4,56,137.508835
22.2,28,137.53321
64.4,66,137.598902
109.3,87,137.697273
41.8,52,137.745328
166.3,147,137.916018
85.0,70,137.992937
86.6,84,138.089007
44.7,73,138.156893
29.4,36,138.189379
50.0,70,138.254276
35.7,43,138.304905
10.2,18,138.324514
43.2,58,138.377293
54.1,49,138.422474
51.4,56,138.491233
30.5,35,138.52842
