#{"t_start": 1762707723.684413, "env_id": "None"}
r,l,t
33.6,64,37.105129
26.7,23,37.117528
24.3,47,37.138039
25.2,38,37.155066
5.1,119,37.207987
8.4,16,37.21801
5.1,19,37.225986
26.9,51,37.250156
5.8,32,37.265166
35.0,50,37.288314
35.1,89,37.330373
0.1,19,37.336915
2.5,15,37.344412
26.9,111,37.393121
-1.5,15,37.398379
24.2,68,37.429924
46.6,134,37.488082
24.7,53,37.516106
33.8,52,37.543209
-1.3,33,37.559569
54.2,78,37.595421
24.4,66,37.631934
44.4,96,37.675923
28.3,77,37.707971
-3.2,22,37.71649
10.7,23,37.728999
36.4,96,37.772365
34.4,66,37.801793
-19.9,19,37.808593
8.9,21,37.820602
-1.3,13,37.827219
12.3,47,37.848454
-5.6,26,37.860733
14.7,103,37.912261
16.5,15,37.920291
1.8,62,37.945198
7.5,35,37.961036
44.3,107,38.01588
66.1,139,38.078943
-3.6,26,38.091985
-22.3,123,38.144165
4.8,22,38.156705
57.1,99,38.205
3.1,19,38.215287
31.7,83,38.249328
20.0,110,38.299645
69.4,116,38.355103
25.4,56,38.381407
2.1,39,38.398644
40.1,109,38.449028
48.8,82,38.487167
14.5,55,38.510214
9.7,13,38.516216
7.1,19,38.526101
1.0,30,38.542518
19.5,55,38.566364
55.4,86,38.604414
18.4,46,38.63007
3.9,31,38.645147
42.5,75,38.680049
-5.0,20,38.688066
7.1,19,38.699526
27.1,59,38.726058
38.0,100,38.775332
18.1,59,38.801903
29.5,85,38.846422
24.8,82,38.881361
57.2,88,38.918413
25.0,60,38.945897
-1.9,19,38.956097
20.3,57,38.98301
45.0,80,39.016973
6.2,38,39.034996
-4.4,104,39.083092
42.1,69,39.116204
23.7,73,39.149491
40.0,60,39.175974
72.5,155,39.252648
45.7,63,39.282695
4.0,80,39.320384
40.3,77,39.35496
12.2,18,39.364973
5.4,26,39.377993
-2.8,38,39.394594
42.8,82,39.43133
-1.0,40,39.448882
25.4,36,39.464394
25.2,58,39.487922
24.5,45,39.509088
29.1,49,39.534115
23.3,47,39.554242
-0.6,46,39.572916
40.2,78,39.605966
3.2,28,39.620981
-1.9,19,39.628998
43.1,69,39.662935
35.5,55,39.689236
47.5,105,39.744291
17.3,47,39.766622
5.9,31,39.78065
0.4,26,39.792681
42.9,121,39.851591
32.1,49,39.873546
5.5,35,39.890915
19.0,20,39.899698
0.0,40,39.918718
23.3,47,39.939643
1.4,86,39.978002
39.5,95,40.021607
27.5,65,40.056166
27.3,77,40.0867
70.8,122,40.141939
53.4,76,40.175088
-23.0,20,40.184096
46.9,81,40.221946
24.3,57,40.248066
30.5,95,40.288121
45.8,92,40.330071
17.0,50,40.349429
31.9,61,40.377005
-7.9,19,40.38503
69.0,100,40.4311
36.5,65,40.459542
27.2,58,40.48256
19.2,48,40.502578
32.3,57,40.53039
6.2,78,40.564255
-7.0,40,40.581286
16.7,23,40.593295
38.8,52,40.620039
39.2,118,40.68016
14.0,50,40.703176
36.5,75,40.735205
4.1,19,40.746233
-2.5,25,40.758558
30.1,79,40.794823
-1.5,35,40.810345
12.9,21,40.823371
47.1,69,40.854063
8.2,38,40.872652
8.4,16,40.881315
28.4,46,40.903334
11.7,33,40.918976
10.4,56,40.942004
37.9,71,40.970502
2.1,59,40.99703
-2.8,58,41.024488
20.9,31,41.037014
39.0,50,41.059036
21.2,18,41.070046
33.6,54,41.096106
64.8,82,41.13313
33.7,63,41.162556
51.7,83,41.20012
29.9,61,41.228405
28.8,62,41.259864
15.1,69,41.287899
64.2,128,41.35089
9.4,46,41.371914
13.8,22,41.382953
26.2,68,41.414389
39.4,56,41.442949
51.7,103,41.492381
24.4,26,41.504387
-7.9,19,41.51272
24.5,115,41.568094
16.3,37,41.601125
-3.1,31,41.614164
29.9,41,41.632287
28.6,144,41.699655
25.0,120,41.756401
10.5,45,41.777011
39.2,108,41.838257
52.1,59,41.868278
44.1,89,41.908865
29.9,41,41.928022
23.5,45,41.948077
4.4,16,41.958086
86.3,87,41.997115
27.0,60,42.02701
-0.2,12,42.03201
21.3,47,42.057016
56.5,75,42.094488
5.1,59,42.121021
32.6,84,42.158535
14.6,64,42.189069
-6.0,30,42.202075
-8.8,18,42.211086
11.4,26,42.222295
41.1,99,42.271744
34.2,78,42.306717
25.8,32,42.322093
46.9,101,42.368944
20.0,110,42.420374
28.4,46,42.442904
73.3,57,42.471983
10.5,65,42.502277
30.3,27,42.516294
21.9,61,42.542274
45.9,71,42.574969
12.8,32,42.590015
70.6,104,42.640502
65.4,146,42.70515
32.9,41,42.72622
18.6,44,42.745746
-15.9,39,42.764215
35.7,43,42.782428
32.8,42,42.804535
33.1,79,42.837651
32.4,66,42.872338
0.9,31,42.886349
27.4,96,42.928957
8.3,27,42.939476
74.9,131,43.003364
2.9,61,43.029843
6.0,20,43.038354
21.4,36,43.053362
35.2,98,43.100127
30.1,79,43.13955
13.0,30,43.152067
39.3,67,43.181618
14.7,13,43.188641
-8.1,21,43.198668
61.6,84,43.237804
8.7,23,43.247812
42.5,75,43.285801
22.8,22,43.295016
57.4,86,43.335095
-2.8,18,43.341602
98.9,111,43.399659
9.3,37,43.417243
-13.7,17,43.426084
24.5,35,43.442577
15.1,49,43.467395
20.5,85,43.508092
28.5,35,43.524574
31.5,65,43.552116
40.0,60,43.583141
32.6,64,43.611185
0.6,24,43.622835
56.3,117,43.677584
41.7,93,43.724351
29.9,61,43.753067
38.2,68,43.782093
2.4,26,43.792357
6.9,21,43.804931
20.0,50,43.82897
55.4,96,43.871843
2.2,58,43.895977
13.8,22,43.910654
29.2,58,43.93855
12.6,34,43.958443
30.9,41,43.978439
43.7,83,44.020616
37.5,85,44.059542
0.8,22,44.070044
23.3,67,44.101304
15.7,23,44.115186
-7.0,40,44.134235
13.1,19,44.144249
33.2,78,44.180283
34.2,48,44.2066
7.3,17,44.216517
36.6,44,44.236089
39.7,83,44.275121
47.8,82,44.314101
28.9,51,44.338916
34.2,48,44.359538
22.5,35,44.375046
32.2,58,44.40443
28.3,37,44.420952
13.6,34,44.439083
47.9,111,44.486911
-3.5,15,44.496218
32.9,71,44.5288
9.5,55,44.554189
25.6,74,44.588326
29.0,40,44.611416
11.3,17,44.620355
21.8,32,44.636249
32.3,77,44.670278
25.2,58,44.700687
24.1,39,44.720277
15.8,32,44.734151
30.2,48,44.755603
43.8,82,44.794903
22.8,42,44.814264
13.2,28,44.82778
32.7,63,44.857319
31.7,63,44.904266
48.5,75,44.94282
25.9,41,44.960578
79.0,160,45.035249
55.8,72,45.075802
7.5,35,45.090986
36.2,68,45.121074
49.1,69,45.154259
16.2,28,45.168677
31.7,43,45.19032
85.2,108,45.242037
13.1,19,45.252086
-3.0,20,45.266149
62.6,94,45.310764
8.7,23,45.322773
10.2,18,45.332781
40.8,62,45.365188
64.2,68,45.398112
40.6,64,45.428941
33.9,61,45.454464
31.7,63,45.484076
-5.8,28,45.49709
12.4,36,45.514098
9.4,26,45.52706
15.6,34,45.544127
31.8,52,45.569115
10.1,49,45.590157
39.7,83,45.627213
60.2,68,45.66411
18.1,59,45.691622
31.7,73,45.72332
3.1,39,45.741848
23.1,29,45.75837
18.3,97,45.804515
32.7,163,45.878814
58.4,116,45.930844
3.2,18,45.943501
32.6,44,45.964612
43.3,97,46.006622
40.3,67,46.035195
27.6,54,46.062945
25.9,61,46.095044
67.7,93,46.142722
41.9,81,46.187867
41.4,46,46.214279
0.5,15,46.21967
42.6,104,46.271707
51.9,71,46.307226
16.0,50,46.336167
29.1,29,46.352846
85.5,155,46.525762
32.0,50,46.549382
-6.7,27,46.565252
20.6,24,46.575107
16.2,38,46.592225
14.9,21,46.601237
20.8,42,46.622272
36.9,51,46.645811
42.9,61,46.674349
26.0,70,46.705303
30.2,48,46.729457
25.4,56,46.754478
54.0,120,46.810101
16.7,63,46.841155
40.6,84,46.88232
31.3,67,46.912357
6.9,21,46.920364
29.2,48,46.945372
26.5,35,46.963501
13.9,41,46.981081
10.2,18,46.989944
17.1,49,47.011967
13.4,36,47.03
46.3,127,47.086565
27.1,29,47.098345
7.1,19,47.107355
24.0,50,47.132427
52.7,53,47.160013
7.5,35,47.176352
19.9,51,47.198405
9.8,42,47.218419
26.7,63,47.247071
21.2,38,47.267162
19.1,49,47.288599
37.5,65,47.321185
53.6,64,47.348128
107.4,126,47.406152
26.0,30,47.419161
14.5,65,47.45069
10.2,18,47.459708
51.0,140,47.526252
25.6,54,47.550162
-5.8,48,47.572394
45.3,87,47.612947
43.5,65,47.644464
34.0,70,47.679056
154.0,160,47.753253
7.7,33,47.770337
16.4,46,47.790915
4.7,63,47.818044
58.5,75,47.855141
74.2,128,47.912674
9.6,24,47.925744
30.0,50,47.950283
21.5,35,47.968298
23.4,56,47.998006
43.5,65,48.031057
24.2,28,48.0441
26.7,53,48.07038
32.3,37,48.0884
9.1,39,48.105912
19.3,57,48.130984
59.6,94,48.178626
19.3,27,48.19139
26.8,62,48.222875
65.7,63,48.259827
23.8,52,48.295877
-2.1,21,48.307393
30.9,51,48.332858
50.0,100,48.38331
23.6,34,48.400677
8.7,23,48.414194
78.2,98,48.461058
55.4,66,48.493092
39.2,78,48.5328
9.6,24,48.545007
29.5,85,48.583127
55.1,49,48.605792
15.1,59,48.637064
8.0,20,48.648071
10.5,45,48.666085
2.7,33,48.68256
-1.7,17,48.693104
7.9,31,48.708197
32.1,59,48.736212
-6.7,27,48.749107
64.3,127,48.80879
12.2,18,48.816583
55.7,153,48.88529
-5.9,19,48.894181
21.1,29,48.911251
81.3,107,48.965791
19.8,32,48.979803
12.4,36,48.998289
20.5,35,49.017364
27.0,40,49.037293
32.1,79,49.072834
29.1,49,49.095356
65.8,72,49.132033
54.3,107,49.180401
10.7,23,49.189406
23.8,32,49.205417
4.5,25,49.222024
22.9,31,49.239055
104.7,173,49.314407
11.5,35,49.331923
63.9,111,49.387401
23.3,67,49.421368
53.7,53,49.444988
32.4,46,49.467041
35.2,78,49.505032
-0.1,21,49.513037
32.7,73,49.545176
17.6,34,49.561661
34.2,68,49.59833
30.9,51,49.620344
24.3,57,49.644411
6.1,29,49.657317
11.7,33,49.675326
38.7,53,49.7024
24.3,37,49.722035
-12.9,29,49.734138
61.2,108,49.78996
13.9,31,49.804988
36.6,64,49.835846
35.5,65,49.864873
9.7,33,49.884342
19.7,33,49.901871
65.9,101,49.948351
40.9,71,49.981698
6.4,36,50.002717
47.2,68,50.036026
36.0,50,50.060937
25.3,47,50.08234
51.8,72,50.119611
30.4,66,50.153311
1.0,20,50.162321
23.3,27,50.182471
67.1,99,50.234879
-1.0,60,50.262003
37.4,86,50.301332
66.0,90,50.342756
42.2,88,50.38982
4.9,41,50.409152
53.9,71,50.444516
24.5,55,50.468688
26.0,60,50.499261
28.4,46,50.52074
44.9,51,50.54333
84.8,102,50.589371
154.9,191,50.682667
-1.2,22,50.692677
67.2,118,50.748274
-6.1,21,50.756281
11.5,35,50.776314
37.4,66,50.806346
10.2,18,50.81484
22.6,24,50.825348
-0.6,16,50.834855
60.8,62,50.865002
9.4,46,50.884551
39.5,55,50.908601
28.2,48,50.93312
20.8,52,50.957731
78.7,93,50.997808
32.9,71,51.028355
68.4,86,51.068967
26.7,33,51.08499
39.4,76,51.119671
0.6,24,51.13168
45.0,50,51.157273
46.3,67,51.190651
6.8,32,51.206718
65.0,90,51.246914
40.5,65,51.281764
31.5,45,51.319257
24.0,50,51.344881
33.7,33,51.361899
45.9,71,51.39729
18.8,22,51.408306
53.9,41,51.430174
43.1,59,51.458054
95.8,122,51.517128
42.8,82,51.556109
21.5,25,51.568165
12.1,19,51.575898
16.1,29,51.592218
-4.8,18,51.601224
47.1,59,51.627252
15.0,30,51.64126
28.6,44,51.662788
0.1,19,51.669796
28.5,35,51.685243
25.2,58,51.714334
29.6,54,51.741829
13.0,50,51.765741
14.5,25,51.777976
26.1,39,51.796108
28.0,50,51.824208
36.1,79,51.862971
18.9,31,51.878101
51.5,65,51.906031
57.7,83,51.949687
101.1,119,52.005001
25.2,38,52.022701
22.4,26,52.035716
80.6,74,52.072621
68.3,97,52.115164
25.6,44,52.136283
-1.9,59,52.162802
18.7,33,52.182304
32.9,51,52.206924
35.3,47,52.228955
14.0,40,52.247636
0.6,14,52.255646
49.1,79,52.29609
20.1,39,52.316092
27.8,32,52.332448
38.9,51,52.358978
29.7,63,52.389013
91.5,115,52.441088
65.5,115,52.494925
41.3,57,52.525771
30.8,42,52.549525
16.3,17,52.556354
23.7,43,52.578017
1.4,16,52.588597
-1.4,14,52.595639
15.8,42,52.616948
74.4,126,52.674276
32.9,51,52.700801
31.4,56,52.728463
10.4,36,52.744328
99.6,94,52.785941
30.6,44,52.809069
35.3,67,52.840109
38.9,61,52.869293
15.9,31,52.885338
21.8,32,52.911625
43.7,73,52.946706
7.6,24,52.959244
20.2,18,52.969243
29.6,34,52.98726
68.4,86,53.028852
-4.7,27,53.04186
25.4,56,53.068731
0.6,24,53.08074
4.3,47,53.103395
51.6,64,53.134897
25.9,61,53.164936
-0.2,32,53.180996
13.6,34,53.196098
-2.7,27,53.208114
43.9,51,53.233258
41.1,89,53.275664
0.1,19,53.28457
76.5,95,53.32841
57.1,59,53.357663
39.8,72,53.394193
12.6,54,53.418255
57.9,71,53.452846
6.7,23,53.462652
78.1,119,53.52266
32.4,66,53.553532
7.6,24,53.563036
-1.4,24,53.57455
73.4,96,53.625381
49.0,50,53.64926
34.1,79,53.68532
23.1,49,53.707347
6.1,49,53.73869
35.1,59,53.779044
88.1,109,53.830357
13.3,27,53.842364
19.9,21,53.855769
27.1,49,53.87929
8.9,21,53.890299
21.2,38,53.908362
35.5,65,53.942412
44.1,59,53.9703
28.4,26,53.985072
27.1,49,54.008108
14.2,18,54.018119
44.2,58,54.049544
24.2,48,54.073066
70.7,73,54.10867
106.2,158,54.185934
32.2,48,54.207266
53.0,90,54.248175
23.2,38,54.267735
27.0,30,54.283094
29.6,54,54.310942
85.2,88,54.352513
7.8,42,54.370471
31.0,60,54.414493
26.9,51,54.439078
12.7,33,54.456022
25.0,40,54.476291
16.8,22,54.489291
90.3,87,54.535274
21.9,61,54.566153
73.6,74,54.601562
43.6,44,54.628223
13.4,26,54.644354
10.0,60,54.67811
13.6,24,54.690564
25.3,67,54.726445
37.5,35,54.743341
59.5,65,54.776037
26.9,51,54.803066
98.8,122,54.868123
51.9,111,54.916211
19.8,72,54.95069
23.1,29,54.966752
13.1,39,54.987809
19.7,43,55.012305
64.9,51,55.038748
25.6,64,55.068651
39.6,64,55.102021
-5.7,17,55.110137
81.5,85,55.159774
14.0,40,55.178811
0.7,13,55.188819
15.5,35,55.205418
25.0,40,55.224934
84.2,98,55.274548
39.4,46,55.298783
73.5,85,55.345007
1.6,14,55.351543
39.4,56,55.378575
10.5,25,55.393978
46.3,47,55.418477
3.3,27,55.432419
55.7,63,55.461983
67.5,85,55.505386
18.0,80,55.542742
30.8,42,55.563127
17.3,27,55.578157
31.4,76,55.6172
47.4,66,55.65073
14.5,45,55.672752
38.8,72,55.707445
21.1,29,55.723255
19.3,47,55.746192
34.7,53,55.770026
21.3,47,55.79262
20.1,49,55.818473
75.0,80,55.858304
15.0,50,55.885242
-4.0,30,55.897298
104.3,127,55.958313
16.5,35,55.974829
46.2,38,55.994365
20.3,47,56.018408
34.9,51,56.046279
47.1,89,56.090739
34.3,77,56.126142
13.6,24,56.137178
34.6,44,56.161105
-0.8,18,56.170122
11.1,39,56.187695
-0.3,23,56.199706
27.6,54,56.22857
-3.7,17,56.236066
99.2,108,56.286958
76.0,110,56.486664
5.8,32,56.504876
16.5,25,56.516397
58.7,63,56.54523
50.6,44,56.567151
36.3,57,56.597612
25.6,54,56.621122
85.7,103,56.6783
37.6,54,56.708402
17.2,38,56.731421
36.9,51,56.757775
57.5,85,56.806178
38.8,72,56.84556
44.6,84,56.889991
36.4,66,56.923137
177.6,144,56.994419
50.6,54,57.024107
72.6,94,57.070355
138.7,123,57.129446
101.9,151,57.201918
52.1,89,57.242142
19.6,34,57.263226
61.4,66,57.29768
28.5,35,57.3162
74.8,82,57.356357
80.2,88,57.400937
29.0,60,57.458413
22.3,37,57.483127
10.2,18,57.492173
75.6,84,57.549143
8.9,41,57.567698
55.7,93,57.618998
14.5,25,57.63105
65.9,101,57.687166
94.1,79,57.730204
83.8,82,57.771115
44.3,57,57.802225
5.3,17,57.812237
27.5,45,57.834342
38.6,54,57.862159
30.0,50,57.885181
79.8,62,57.916597
73.7,83,57.958304
17.0,20,57.967309
30.3,37,57.986229
36.1,59,58.017678
53.2,68,58.049714
20.3,37,58.068237
141.1,159,58.146115
66.0,100,58.196195
11.3,17,58.204842
46.8,82,58.241973
67.6,84,58.28108
39.9,31,58.29803
82.4,76,58.338994
-10.6,16,58.349022
25.0,40,58.368045
18.8,22,58.380054
50.7,73,58.416673
12.0,40,58.435199
79.7,83,58.475271
-1.9,39,58.496837
27.2,38,58.515857
29.9,31,58.531704
25.2,38,58.551227
92.7,83,58.594296
26.5,35,58.610735
60.9,81,58.650832
20.9,31,58.664347
76.0,90,58.714248
30.9,61,58.744287
13.3,17,58.752904
37.2,58,58.779572
24.6,24,58.794603
53.2,48,58.820083
16.0,30,58.835723
79.7,103,58.885413
14.7,23,58.899813
1.7,23,58.910425
55.8,72,58.950477
67.5,85,58.992282
41.7,83,59.038195
14.7,23,59.048203
66.3,57,59.07674
45.1,79,59.114776
68.2,98,59.163236
68.4,86,59.200828
30.2,48,59.225893
32.1,39,59.242905
76.4,56,59.274476
31.4,36,59.291997
0.3,17,59.300014
24.9,31,59.314533
57.4,56,59.347078
60.8,72,59.382145
16.6,34,59.399054
55.2,68,59.429184
35.8,92,59.477037
39.0,80,59.515035
36.3,47,59.53828
124.9,131,59.604838
10.2,18,59.616204
17.4,36,59.63236
26.5,35,59.649418
24.6,44,59.670261
64.0,60,59.701308
38.2,48,59.724337
77.4,86,59.765122
54.7,83,59.806185
79.4,76,59.846325
37.2,58,59.872996
28.6,44,59.895097
2.1,19,59.904126
55.8,72,59.940575
60.7,73,59.977022
15.2,18,59.987034
97.8,122,60.048305
37.7,63,60.081303
36.4,46,60.10132
68.8,72,60.137002
6.4,16,60.145823
69.2,88,60.19415
70.5,75,60.22796
45.1,59,60.255575
20.4,26,60.268618
31.9,41,60.293339
-1.6,46,60.316017
19.7,23,60.327024
56.4,96,60.375252
13.6,24,60.389403
13.1,29,60.401949
73.6,74,60.440072
68.3,77,60.477146
39.9,61,60.510259
88.9,101,60.557204
39.4,56,60.585237
18.3,17,60.594352
104.6,104,60.646219
86.8,72,60.682408
71.8,72,60.717956
19.6,24,60.731391
60.0,50,60.759938
63.7,63,60.791091
12.2,18,60.800615
16.0,30,60.816055
70.3,77,60.853044
9.1,19,60.863066
42.4,36,60.880085
29.8,52,60.903101
24.4,26,60.91721
55.5,85,60.958563
29.1,29,60.973159
15.4,16,60.981168
34.0,50,61.008254
74.4,66,61.041241
47.6,74,61.081157
5.8,22,61.095921
16.8,22,61.109838
63.1,89,61.160724
39.9,61,61.190635
22.1,19,61.200644
60.0,50,61.226143
121.1,119,61.284034
2.6,24,61.296223
4.2,18,61.303222
13.6,24,61.317663
13.4,46,61.342339
51.9,51,61.369959
143.1,129,61.430791
13.8,22,61.442395
44.2,28,61.455267
91.7,93,61.500782
15.1,19,61.509794
7.0,10,61.518226
29.8,52,61.561242
33.4,36,61.578648
25.8,32,61.594162
40.1,69,61.629965
33.7,43,61.652296
49.2,68,61.686756
35.4,56,61.713322
69.4,76,61.751837
68.4,96,61.796808
109.4,116,61.851935
-1.8,28,61.865757
18.3,17,61.877033
16.9,11,61.883036
-3.0,20,61.894914
36.3,37,61.912929
48.7,63,61.948041
44.4,56,61.975406
-1.9,19,61.984418
33.2,38,62.003025
64.6,64,62.038141
29.8,32,62.055211
113.6,144,62.129937
2.1,19,62.138956
40.4,36,62.159244
133.6,144,62.23103
23.6,34,62.246997
27.2,38,62.267356
32.2,48,62.292096
80.4,76,62.330341
18.2,38,62.34638
24.5,55,62.374411
58.7,63,62.41205
53.7,43,62.43529
18.9,31,62.456665
82.8,92,62.500009
57.6,54,62.530242
22.5,35,62.547262
58.0,70,62.580423
9.1,19,62.59053
11.8,22,62.602052
43.8,32,62.618124
8.7,23,62.630229
60.5,65,62.661924
27.4,36,62.683068
39.5,45,62.707202
67.2,78,62.744329
26.4,26,62.757345
23.2,38,62.779501
18.8,22,62.792017
62.7,83,62.833092
31.7,43,62.856204
81.4,106,62.916281
17.8,12,62.922288
16.5,25,62.936145
154.8,142,63.006308
51.0,50,63.040037
59.9,71,63.078203
52.9,81,63.118408
27.5,45,63.141925
13.9,21,63.152965
46.4,56,63.184307
59.7,73,63.226284
44.6,64,63.257987
130.8,132,63.328658
19.3,27,63.342253
-2.8,18,63.351291
63.6,54,63.376646
133.2,138,63.451297
36.1,29,63.469027
57.6,84,63.517267
30.2,48,63.544127
135.7,103,63.601118
106.4,106,63.654192
84.7,93,63.706929
30.6,44,63.727289
23.0,40,63.7473
81.9,71,63.781361
29.7,43,63.803376
3.7,23,63.817394
57.8,62,63.849323
125.6,144,63.921277
30.8,42,63.942297
122.7,133,64.007397
21.8,32,64.026178
35.1,49,64.049709
12.9,21,64.061252
23.9,21,64.072263
39.5,45,64.095812
92.8,92,64.142894
49.9,51,64.170283
21.9,21,64.181327
71.4,56,64.215074
23.2,48,64.238113
56.4,56,64.266148
88.6,74,64.303248
46.6,54,64.334794
12.2,38,64.356226
25.0,20,64.366232
26.9,31,64.381932
59.1,59,64.417305
35.7,63,64.45033
56.9,61,64.482994
48.6,54,64.512082
93.0,90,64.559269
52.3,67,64.591835
35.5,45,64.612827
86.1,89,64.657766
91.2,98,64.710753
39.5,35,64.731498
9.3,17,64.740013
8.4,36,64.758538
47.0,50,64.786121
11.4,26,64.800138
77.4,96,64.847435
96.0,100,64.898379
40.1,59,64.933431
38.0,50,64.962495
38.9,41,64.983392
10.9,21,64.995415
18.9,31,65.013338
91.9,121,65.071024
26.2,48,65.093112
52.3,67,65.152106
18.6,24,65.178698
13.5,35,65.195741
98.1,109,65.246315
37.3,47,65.271419
6.0,20,65.283426
22.5,35,65.30195
46.3,47,65.328011
44.3,47,65.354768
45.1,39,65.381749
3.0,20,65.394382
44.1,59,65.430331
7.5,35,65.447239
37.3,37,65.469837
24.2,28,65.483463
26.0,30,65.497984
66.8,72,65.533088
1.2,18,65.544653
15.0,30,65.55908
120.5,135,65.625189
53.0,70,65.661497
53.2,68,65.696699
43.5,55,65.722754
253.0,220,65.836348
70.3,77,65.875899
127.6,104,65.930632
15.0,30,65.944137
22.6,24,65.956993
72.4,96,66.004102
58.6,64,66.037742
14.5,45,66.060766
15.6,24,66.072719
96.2,98,66.122723
24.2,28,66.140279
97.0,80,66.181331
33.6,54,66.208348
47.2,48,66.231368
34.1,39,66.253414
56.4,56,66.281973
97.0,90,66.327033
42.5,75,66.363431
90.4,116,66.426295
69.1,59,66.456885
45.1,49,66.481908
16.5,25,66.49571
30.5,35,66.514361
57.0,70,66.556755
72.9,111,66.610749
66.7,73,66.648721
49.9,91,66.698429
55.0,70,66.73097
29.8,32,66.747997
11.6,24,66.760517
53.7,53,66.792567
42.4,36,66.811096
59.3,77,66.95565
39.2,58,66.98159
101.1,99,67.032279
73.9,61,67.061876
6.6,14,67.068886
17.6,34,67.084401
81.0,80,67.127086
31.0,40,67.147136
77.9,81,67.186087
88.9,81,67.230405
45.8,82,67.269987
28.5,35,67.288029
34.6,44,67.308946
1.7,23,67.321
1.7,23,67.333307
-1.3,13,67.341755
92.5,85,67.384466
34.0,50,67.409943
15.1,19,67.422078
126.4,136,67.494742
53.7,53,67.522207
24.0,30,67.536673
98.0,100,67.594523
58.4,66,67.626247
53.1,59,67.655354
72.3,77,67.694541
48.4,56,67.72407
10.2,18,67.734101
29.7,63,67.765082
10.0,20,67.775371
73.8,52,67.804399
21.2,38,67.822836
70.9,71,67.858552
94.1,89,67.9027
36.8,42,67.928211
14.5,25,67.94026
29.7,43,67.963048
53.2,48,67.988631
25.7,43,68.012193
91.3,107,68.066267
14.1,19,68.07539
89.9,81,68.114944
15.1,19,68.127959
45.1,69,68.162419
61.1,59,68.19342
89.2,88,68.240152
196.1,179,68.328252
51.6,64,68.357777
41.1,49,68.382809
69.7,63,68.419297
31.2,38,68.440253
22.8,22,68.4523
28.7,33,68.46896
-2.4,14,68.476028
43.2,48,68.50036
67.4,56,68.527473
41.1,39,68.546994
127.4,156,68.619923
39.0,60,68.650915
37.7,43,68.672315
67.3,77,68.709347
36.0,50,68.735459
45.1,49,68.761867
16.5,25,68.775033
80.3,67,68.807775
51.1,49,68.832448
108.1,119,68.892086
35.3,47,68.915108
4.2,18,68.924116
33.5,45,68.94755
47.7,53,68.977571
72.0,60,69.010041
101.2,78,69.048618
40.5,45,69.070785
27.0,40,69.095228
87.3,107,69.149283
10.7,23,69.161656
63.4,86,69.202244
68.7,53,69.231645
25.1,29,69.24668
94.9,101,69.302224
52.6,54,69.331546
56.2,58,69.365115
26.7,33,69.384417
27.3,27,69.398946
27.6,34,69.418443
66.1,59,69.450744
27.3,27,69.465393
36.8,42,69.486325
205.5,155,69.564446
34.3,27,69.579983
66.2,78,69.622749
57.3,57,69.653083
31.9,41,69.673159
61.6,44,69.699003
-2.4,14,69.70606
105.7,113,69.761231
2.1,19,69.77024
40.2,48,69.796378
-2.7,27,69.808886
43.7,63,69.840405
109.4,106,69.891243
16.3,27,69.907292
48.5,45,69.930322
60.8,72,69.965126
92.9,81,70.005178
72.3,77,70.047031
16.9,21,70.058107
26.4,26,70.073159
202.7,173,70.162586
8.9,21,70.175908
24.9,31,70.194112
86.5,95,70.241179
69.0,60,70.271745
61.9,71,70.311343
53.2,48,70.336772
16.5,25,70.348366
70.8,62,70.377799
77.0,70,70.414315
30.7,53,70.442762
108.7,93,70.490275
20.5,15,70.498288
96.5,85,70.546728
161.3,147,70.623417
70.6,64,70.65295
155.0,140,70.720727
107.2,108,70.777018
33.7,43,70.7991
38.7,33,70.815953
33.6,24,70.826961
23.6,34,70.847035
118.2,118,70.904461
23.2,38,70.922991
64.3,57,70.951106
43.4,46,70.9766
77.6,74,71.015409
8.4,16,71.022922
79.7,83,71.062595
57.2,58,71.095002
78.3,77,71.1312
24.9,31,71.146244
42.1,29,71.161687
66.0,50,71.194443
136.8,112,71.249723
10.3,27,71.262239
97.0,90,71.308206
11.6,24,71.322229
74.4,56,71.350162
38.3,57,71.378703
13.8,22,71.389614
42.7,53,71.420289
8.6,14,71.428298
2.8,22,71.439818
190.7,153,71.522723
68.3,67,71.561777
49.2,48,71.586643
47.3,37,71.604138
46.0,40,71.632682
44.2,48,71.66431
120.4,106,71.717332
35.4,36,71.7363
42.9,71,71.774209
84.7,63,71.811549
163.6,134,71.88506
74.0,70,71.922442
51.0,60,71.95427
47.9,61,71.995168
36.5,35,72.014186
15.6,24,72.026226
38.3,57,72.055394
99.6,74,72.102944
29.8,32,72.120286
50.1,49,72.1879
30.5,35,72.205269
106.0,90,72.265777
37.9,41,72.289018
18.0,30,72.304551
40.0,60,72.335125
36.2,48,72.360671
114.0,110,72.415266
49.2,68,72.448716
26.8,42,72.46814
35.6,44,72.497196
38.1,29,72.516344
76.4,56,72.548395
17.1,29,72.562931
12.0,20,72.577929
46.3,57,72.610337
60.0,60,72.644138
118.3,117,72.746041
140.8,92,72.804162
24.1,19,72.81768
11.5,15,72.826695
19.0,20,72.838215
65.8,52,72.872282
76.6,64,72.910997
108.9,91,72.962479
57.3,57,72.992656
67.3,47,73.02323
39.7,53,73.051255
55.1,59,73.08168
44.1,49,73.109249
35.4,36,73.171636
84.3,87,73.222733
29.3,27,73.236896
30.9,31,73.252908
50.4,56,73.291547
91.8,112,73.351179
